,MLS ID,Status,Price,HOA Fee,Square Feet,Price per Square Foot,Lot Size,Bedrooms,Bathrooms,Location,Stories,Address,City,State,ZIP Code,Year Built,URL
429,2236229,Active,699950.0,13.0,862.0,812.0,3403.0,2.0,1.0,Admiral,1.0,3408 49th Ave SW,Seattle,WA,98116,1952.0,/WA/Seattle/3408-49th-Ave-SW-98116/home/330150
430,2238289,Active,779950.0,150.0,1200.0,650.0,1900.0,2.0,2.0,Alki,3.0,3205 61st Ave SW Unit B,Seattle,WA,98116,2024.0,/WA/Seattle/3205-61st-Ave-SW-98116/unit-B/home/190839371
431,2237922,Active,1865000.0,,3540.0,527.0,4888.0,4.0,3.5,Belvidere,2.0,3919 41st Ave SW,Seattle,WA,98116,2003.0,/WA/Seattle/3919-41st-Ave-SW-98116/home/329386
432,2230525,Active,3598000.0,,3590.0,1002.0,16146.0,4.0,3.5,North Admiral,2.0,1025 California Ln SW,Seattle,WA,98116,1932.0,/WA/Seattle/1025-California-Ln-SW-98116/home/149808
433,2235782,Active,1850000.0,,3000.0,617.0,3526.0,4.0,3.0,North Admiral,1.5,2346 47th Ave SW,Seattle,WA,98116,2015.0,/WA/Seattle/2346-47th-Ave-SW-98116/home/101611361
434,2219290,Active Under Contract,980000.0,,1957.0,501.0,769.0,4.0,3.0,Admiral,1.5,3223 California Ave SW Unit B,Seattle,WA,98116,2017.0,/WA/Seattle/3223-California-Ave-SW-98116/unit-B/home/113178986
435,2224009,Active,999950.0,,1680.0,595.0,3520.0,3.0,2.0,Alki,1.0,2531 57th Ave SW,Seattle,WA,98116,1930.0,/WA/Seattle/2531-57th-Ave-SW-98116/home/150070
436,2230354,Active,798000.0,35.0,1378.0,579.0,740.0,3.0,2.5,Alaska Junction,1.5,4044 California Ave SW Unit A,Seattle,WA,98116,2014.0,/WA/Seattle/4044-California-Ave-SW-98116/unit-A/home/328142
437,2231824,Active,725000.0,50.0,1110.0,653.0,1700.0,3.0,2.0,Genesee,1.5,4019 51st Ave SW,Seattle,WA,98116,2024.0,/WA/Seattle/4019-51st-Ave-SW-98116/home/189806675
438,2226582,Active,612000.0,,870.0,703.0,4800.0,1.0,1.0,Alki,1.0,4220 Chilberg Ave SW,Seattle,WA,98116,1903.0,/WA/Seattle/4220-Chilberg-Ave-SW-98116/home/151121
439,2225578,Active,869900.0,,1497.0,581.0,878.0,2.0,2.0,North Admiral,1.5,2209 A 42nd Ave SW,Seattle,WA,98116,2024.0,/WA/Seattle/2209-42nd-Ave-SW-98116/home/189858084
440,2216657,Active,795000.0,,1180.0,674.0,1003.0,3.0,2.0,Alki,1.5,2421 Wickstrom Pl SW,Seattle,WA,98116,2015.0,/WA/Seattle/2421-Wickstrom-Pl-SW-98116/home/150457
441,2222429,Active,779950.0,23.0,1067.0,731.0,3660.0,3.0,2.0,Alki,2.0,3207 60th Ave SW,Seattle,WA,98116,2024.0,/WA/Seattle/3207-60th-Ave-SW-98116/home/190501808
442,2207871,Active,1595000.0,,4060.0,393.0,8650.0,5.0,3.0,North Admiral,2.0,2208 50th Ave SW,Seattle,WA,98116,1941.0,/WA/Seattle/2208-50th-Ave-SW-98116/home/149527
443,2205355,Active,1795000.0,,3614.0,497.0,12050.0,5.0,4.5,Alki,1.5,3233 57th Ave SW,Seattle,WA,98116,1982.0,/WA/Seattle/3233-57th-Ave-SW-98116/home/151604
444,2212573,Active,2695000.0,,4100.0,657.0,5000.0,4.0,3.5,North Admiral,2.0,1322 42nd Ave SW,Seattle,WA,98116,2008.0,/WA/Seattle/1322-42nd-Ave-SW-98116/home/149857
445,2184756,Active,1670000.0,,3291.0,507.0,4246.0,4.0,3.5,Genesee,1.5,4536 51st Pl SW,Seattle,WA,98116,2018.0,/WA/Seattle/4536-51st-Pl-SW-98116/home/113179446
446,2215679,Active,769000.0,52.0,1291.0,596.0,835.0,2.0,2.0,Alaska Junction,1.5,4025 44th Ave SW,Seattle,WA,98116,2024.0,/WA/Seattle/4025-44th-Avenue-SW-98116/home/190314084
447,2212125,Active,899000.0,,1588.0,566.0,873.0,2.0,2.0,Alki,1.5,2444 55th Ave SW,Seattle,WA,98116,2019.0,/WA/Seattle/2444-55th-Ave-SW-98116/home/169649080
448,2211318,Active,865000.0,,1455.0,595.0,884.0,3.0,2.0,North Admiral,1.5,2613 44th Ave SW,Seattle,WA,98116,2024.0,/WA/Seattle/2613-44th-Ave-SW-98116/home/190191888
449,2208242,Active,1495000.0,50.0,1974.0,757.0,4729.0,4.0,2.5,Alaska Junction,3.0,4716 45th Ave SW,Seattle,WA,98116,2024.0,/WA/Seattle/4716-45th-Ave-SW-98116/home/152985
450,4CE893B0444F,Active,800000.0,,1200.0,667.0,,2.0,2.0,Seattle,3.0,3201 61st Ave SW Unit F,Seattle,WA,98116,2024.0,/WA/Seattle/3201-61st-Ave-SW-98116/unit-F/home/190028409
451,3EB7545173CF,Active,800000.0,,1200.0,667.0,,2.0,2.0,Seattle,3.0,3201 61st Ave SW Unit E,Seattle,WA,98116,2024.0,/WA/Seattle/3201-61st-Ave-SW-98116/unit-E/home/190028401
452,3EE84E3A9B9F,Active,800000.0,,1200.0,667.0,,2.0,2.0,Seattle,3.0,3201 61st Ave SW Unit C,Seattle,WA,98116,2024.0,/WA/Seattle/3201-61st-Ave-SW-98116/unit-C/home/190028397
453,5C6583AD84C9,Active,800000.0,,1200.0,667.0,,2.0,2.0,Seattle,3.0,3201 61st Ave SW Unit D,Seattle,WA,98116,2024.0,/WA/Seattle/3201-61st-Ave-SW-98116/unit-D/home/190028396
454,8FDC442D7942,Active,1400000.0,,2171.0,645.0,3951.0,4.0,3.5,Seattle,3.0,3201 61st Ave SW Unit B,Seattle,WA,98116,2024.0,/WA/Seattle/3201-61st-Ave-SW-98116/unit-B/home/190028393
455,9888C2396690,Active,1400000.0,,2171.0,645.0,3951.0,4.0,3.5,Seattle,3.0,3201 61st Ave SW Unit A,Seattle,WA,98116,2024.0,/WA/Seattle/3201-61st-Ave-SW-98116/unit-A/home/190028392
456,2202471,Active,769000.0,,1443.0,533.0,1245.0,3.0,2.5,Alki,1.5,3016 60th Ave SW Unit A,Seattle,WA,98116,2006.0,/WA/Seattle/3016-60th-Ave-SW-98116/unit-A/home/2060233
457,5E825DDF23FF,Active,865000.0,,1455.0,595.0,,3.0,2.0,Seattle,3.0,2619 44th Ave SW Unit F,Seattle,WA,98116,2024.0,/WA/Seattle/2619-44th-Ave-SW-98116/unit-F/home/189896697
458,187E286B8799,Active,865000.0,,1455.0,595.0,,3.0,2.0,Seattle,3.0,2623 44th Ave SW Unit D,Seattle,WA,98116,2024.0,/WA/Seattle/2623-44th-Ave-SW-98116/unit-D/home/189896633
459,CB6FB4678C05,Active,1749900.0,,3000.0,583.0,,4.0,3.5,Seattle,2.0,North Admiral SFR Plan,Seattle,WA,98116,,/WA/Seattle/Seattle/North-Admiral-SFR/home/189883605
460,E2E457D892C7,Active,825000.0,,1255.0,657.0,,2.0,2.0,Seattle,3.0,2209 42nd Ave SW Unit C,Seattle,WA,98116,2024.0,/WA/Seattle/2209-42nd-Ave-SW-98116/unit-C/home/189883604
461,338FE611DFDD,Active,1749900.0,,3060.0,572.0,3842.0,5.0,3.0,Seattle,2.0,2211 42nd Ave SW,Seattle,WA,98116,2024.0,/WA/Seattle/2211-42nd-Ave-SW-98116/home/150655
462,A4A91DDCB966,Active,799000.0,,1455.0,549.0,,3.0,2.0,Seattle,3.0,The Lafayette Plan,Seattle,WA,98116,,/WA/Seattle/Seattle/The-Lafayette/home/189883592
463,1C9C45E8BD6E,Active,825000.0,,1400.0,589.0,,2.0,2.0,Seattle,3.0,North Admiral Townhouse Plan,Seattle,WA,98116,,/WA/Seattle/Seattle/North-Admiral-Townhouse/home/189883589
464,2133436,Active,1235000.0,,2810.0,440.0,5400.0,6.0,3.0,North Admiral,2.0,4511 SW Lander St,Seattle,WA,98116,1910.0,/WA/Seattle/4511-SW-Lander-St-98116/home/331465
465,2248199,Active,1200000.0,,1433.0,837.0,5100.0,3.0,2.0,Ballard,2.0,6551 23rd Ave NW,Seattle,WA,98117,1903.0,/WA/Seattle/6551-23rd-Ave-NW-98117/home/164016
466,2248548,Active,998950.0,,1858.0,538.0,2392.0,3.0,3.5,Crown Hill,1.5,8550 14th Ave NW,Seattle,WA,98117,2024.0,/WA/Seattle/8550-14th-Ave-NW-98117/home/191063476
467,2234184,Active,995000.0,,1940.0,513.0,4488.0,3.0,1.5,Ballard,1.0,8327 16th Ave NW,Seattle,WA,98117,1953.0,/WA/Seattle/8327-16th-Ave-NW-98117/home/165298
468,2248629,Active,2099000.0,,5408.0,388.0,8165.0,1.0,1.0,Ballard,1.0,8339 15th Ave NW,Seattle,WA,98117,1937.0,/WA/Seattle/8339-15th-Ave-NW-98117/home/175648602
469,2244673,Active,1950000.0,,2510.0,777.0,22575.0,4.0,3.5,North Beach,3.0,1926 NW 98th St,Seattle,WA,98117,1981.0,/WA/Seattle/1926-NW-98th-St-98117/home/289805
470,2247728,Active,1050000.0,,1990.0,528.0,3600.0,4.0,2.0,Greenwood,1.0,640 NW 83rd St,Seattle,WA,98117,1926.0,/WA/Seattle/640-NW-83rd-St-98117/home/498640
471,2247563,Active,845000.0,,1401.0,603.0,2500.0,3.0,2.0,Phinney Ridge,2.0,6710 3rd Ave NW,Seattle,WA,98117,1985.0,/WA/Seattle/6710-3rd-Ave-NW-98117/home/495766
472,2248380,Active,1599950.0,5.0,3017.0,530.0,3080.0,5.0,3.5,Loyal Heights,3.0,8326 28th Ave NW,Seattle,WA,98117,2024.0,/WA/Seattle/8326-28th-Ave-NW-98117/home/190674235
473,2247188,Active,1075000.0,,1800.0,597.0,4240.0,3.0,2.0,Whittier,1.0,6712 Dibble Ave NW,Seattle,WA,98117,1949.0,/WA/Seattle/6712-Dibble-Ave-NW-98117/home/498391
474,2246913,Active,1050000.0,,1810.0,580.0,3750.0,3.0,2.0,Whittier,2.0,6715 12th Ave NW,Seattle,WA,98117,1928.0,/WA/Seattle/6715-12th-Ave-NW-98117/home/496884
475,2243849,Active,625000.0,,1740.0,359.0,3605.0,3.0,2.0,Greenwood,1.0,330 NW 76th St,Seattle,WA,98117,1947.0,/WA/Seattle/330-NW-76th-St-98117/home/497350
476,2246773,Active,1550000.0,,3516.0,441.0,4512.0,6.0,5.0,Greenwood,1.0,8302 8th Ave NW,Seattle,WA,98117,1957.0,/WA/Seattle/8302-8th-Ave-NW-98117/home/2076101
477,2246398,Active,1550000.0,,3240.0,478.0,6000.0,8.0,4.0,Crown Hill,2.0,8509 11th Ave NW,Seattle,WA,98117,1977.0,/WA/Seattle/8509-11th-Ave-NW-98117/home/100802
478,2246383,Active,1450000.0,,2140.0,678.0,1893.0,4.0,3.5,Crown Hill,2.0,1781 NW 87th St Unit A/B,Seattle,WA,98117,2023.0,/WA/Seattle/1781-NW-87th-St-98117/unit-A-B/home/191029970
479,2245645,Active,1425000.0,,2390.0,596.0,4260.0,4.0,1.5,Sunset Hill,2.0,6832 35th Ave NW,Seattle,WA,98117,1927.0,/WA/Seattle/6832-35th-Ave-NW-98117/home/290184
480,2181076,Active,724900.0,49.0,1182.0,613.0,907.0,2.0,2.0,Crown Hill,1.5,9215 B 14th Ave NW,Seattle,WA,98117,2024.0,/WA/Seattle/9215-14th-Ave-NW-98117/home/190690833
481,2245684,Active,559950.0,,925.0,605.0,458.0,2.0,2.0,Ballard,1.5,1808 NW 85th St,Seattle,WA,98117,2018.0,/WA/Seattle/1808-NW-85th-St-98117/home/145709249
482,2244597,Active,2150000.0,,3680.0,584.0,5100.0,5.0,2.5,Sunset Hill,2.0,3436 NW 65th St,Seattle,WA,98117,1992.0,/WA/Seattle/3436-NW-65th-St-98117/home/290573
483,2245837,Active,870000.0,,1760.0,494.0,4141.0,2.0,1.0,Loyal Heights,1.0,7755 20th Ave NW,Seattle,WA,98117,1942.0,/WA/Seattle/7755-20th-Ave-NW-98117/home/164389
484,2245612,Active,1399000.0,,2560.0,546.0,4080.0,5.0,4.0,Loyal Heights,2.0,7337 27th Ave NW,Seattle,WA,98117,1928.0,/WA/Seattle/7337-27th-Ave-NW-98117/home/164965
485,2245686,Active,1099999.0,,1923.0,572.0,1676.0,4.0,2.5,Crown Hill,1.5,8747 14th Ave NW Unit D,Seattle,WA,98117,2021.0,/WA/Seattle/8747-14th-Ave-NW-98117/unit-D/home/175727744
486,2245243,Active,554900.0,349.0,1326.0,418.0,464.0,1.0,2.0,Whittier,1.5,7500 D 15th Ave NW,Seattle,WA,98117,2020.0,/WA/Seattle/7500-15th-Ave-NW-98117/unit-D/home/167266373
487,2200817,Active,739950.0,,1292.0,573.0,678.0,3.0,2.0,Crown Hill,1.5,9013 A 13th Ave NW,Seattle,WA,98117,2024.0,/WA/Seattle/9013-13th-Ave-NW-98117/home/100130
488,2243873,Active,1535000.0,47.0,2790.0,550.0,1919.0,5.0,3.5,Crown Hill,1.5,960 NW 96th St,Seattle,WA,98117,2024.0,/WA/Seattle/960-NW-96th-St-98117/home/190987731
489,2244453,Active,759950.0,47.0,1219.0,623.0,572.0,3.0,2.0,Crown Hill,1.5,960 NW 96th St Unit B,Seattle,WA,98117,2024.0,/WA/Seattle/960-NW-96th-St-98117/unit-B/home/190987616
490,2244616,Active,1185000.0,,2580.0,459.0,3000.0,6.0,3.0,Phinney Ridge,2.0,704 NW 73rd St,Seattle,WA,98117,1916.0,/WA/Seattle/704-NW-73rd-St-98117/home/496366
491,2240776,Active,1175000.0,,2560.0,459.0,7500.0,3.0,1.5,Ballard,1.5,2846 NW 65th St,Seattle,WA,98117,1913.0,/WA/Seattle/2846-NW-65th-St-98117/home/163841
492,2243553,Active,1015000.0,,1740.0,583.0,4960.0,3.0,1.0,Whittier,1.0,8027 12th Ave NW,Seattle,WA,98117,1942.0,/WA/Seattle/8027-12th-Ave-NW-98117/home/498670
493,2242655,Active,795000.0,5.0,1440.0,552.0,2271.0,3.0,2.0,Loyal Heights,1.0,8322 28th Ave NW,Seattle,WA,98117,1924.0,/WA/Seattle/8322-28th-Ave-NW-98117/home/189782360
494,2241429,Active,828000.0,,1890.0,438.0,5077.0,3.0,2.0,Crown Hill,2.0,9228 8th Ave NW,Seattle,WA,98177,1914.0,/WA/Seattle/9228-8th-Ave-NW-98117/home/100109
495,2241259,Active,678000.0,,1108.0,612.0,630.0,2.0,2.0,Ballard,1.5,8511 A 13th Ave NW,Seattle,WA,98117,2024.0,/WA/Seattle/8511-13th-Ave-NW-98117/home/190884687
496,2240510,Active,1095000.0,,1900.0,576.0,1950.0,3.0,2.5,Ballard,1.5,6548 24th Ave NW,Seattle,WA,98117,2016.0,/WA/Seattle/6548-24th-Ave-NW-98117/home/108546601
497,2241487,Active,2375000.0,,3817.0,622.0,3880.0,7.0,4.0,Sunset Hill,2.0,7510 27th Ave NW,Seattle,WA,98117,2023.0,/WA/Seattle/7510-27th-Ave-NW-98117/home/166490
498,2233817,Active,2250000.0,,3469.0,649.0,3840.0,4.0,4.5,Loyal Heights,2.0,7506 18th Ave NW,Seattle,WA,98117,2025.0,/WA/Seattle/7506-18th-Ave-NW-98117/home/165204
499,4D301CCBFF34,Active,989900.0,23.0,1810.0,547.0,,3.0,2.5,Seattle,4.0,Plan SB 4 Plan,Seattle,WA,98117,,/WA/Seattle/Seattle/Plan-SB-4/home/190231973
500,88AD95332E8E,Active,724900.0,49.0,1152.0,629.0,,2.0,2.0,Seattle,4.0,9205 A 14th Ave NW,Seattle,WA,98117,2024.0,/WA/Seattle/9205-14th-Ave-NW-98117/unit-A/home/178435870
501,2240587,Active,1349900.0,81.0,2040.0,662.0,1.0,3.0,3.5,Loyal Heights,1.5,7029 25th Ave NW,Seattle,WA,98117,2024.0,/WA/Seattle/7029-25th-Ave-NW-98117/home/164824
502,2240572,Active,839950.0,81.0,1069.0,786.0,1.0,2.0,1.5,Loyal Heights,2.0,7029 25th Ave NW Unit B,Seattle,WA,98117,2024.0,/WA/Seattle/7029-25th-Ave-NW-98117/unit-B/home/190814294
503,2237899,Active,3300000.0,,4386.0,752.0,6460.0,5.0,4.5,Sunset Hill,1.5,6521 36th Ave NW,Seattle,WA,98117,2020.0,/WA/Seattle/6521-36th-Ave-NW-98117/home/290583
504,2239307,Active,785000.0,,810.0,969.0,4000.0,2.0,1.0,Greenwood,1.0,8525 10th Ave NW,Seattle,WA,98117,1940.0,/WA/Seattle/8525-10th-Ave-NW-98117/home/101483
505,2238180,Active,805000.0,,1516.0,531.0,1503.0,3.0,2.5,Crown Hill,1.5,8516 16th Ave NW Unit A,Seattle,WA,98117,2023.0,/WA/Seattle/8516-16th-Ave-NW-98117/unit-A/home/190844307
506,2239606,Active,849950.0,55.0,1022.0,832.0,729.0,2.0,2.0,Loyal Heights,2.0,8011 27th Ave NW,Seattle,WA,98117,2024.0,/WA/Seattle/8011-27th-Ave-NW-98117/home/190806010
507,2239594,Active,729950.0,90.0,1095.0,667.0,547.0,2.0,2.0,Loyal Heights,1.5,8009 27th Ave NW Unit B,Seattle,WA,98117,2024.0,/WA/Seattle/8009-27th-Ave-NW-98117/unit-B/home/190806011
508,2232464,Active,964950.0,,1694.0,570.0,1454.0,3.0,2.0,Whittier,1.5,7731 B Mary Ave NW,Seattle,WA,98117,2024.0,/WA/Seattle/7731-Mary-Ave-NW-98117/home/496456
509,2239008,Active,796000.0,,1460.0,545.0,1200.0,3.0,3.5,Greenwood,1.5,809 NW 97th St Unit B,Seattle,WA,98117,2006.0,/WA/Seattle/809-NW-97th-St-98117/unit-B/home/12303931
510,2238669,Active,878655.0,,1790.0,491.0,1977.0,4.0,2.5,Loyal Heights,1.5,8507 17th Ave NW,Seattle,WA,98117,2008.0,/WA/Seattle/8507-17th-Ave-NW-98117/home/18658100
511,2237492,Active,927500.0,,1694.0,548.0,905.0,3.0,2.0,Crown Hill,1.5,8543 14th Ave NW Unit B,Seattle,WA,98117,2024.0,/WA/Seattle/8543-14th-Ave-NW-98117/unit-B/home/190806097
512,9088244A2143,Active,959900.0,23.0,1794.0,535.0,,3.0,2.5,Seattle,4.0,Plan SB 3 Plan,Seattle,WA,98117,,/WA/Seattle/Seattle/Plan-SB-3/home/190231986
513,2237151,Active Under Contract,1550000.0,,3180.0,487.0,7800.0,4.0,4.0,Ballard,1.0,1531 NW 90th St,Seattle,WA,98117,1957.0,/WA/Seattle/1531-NW-90th-St-98117/home/100801
514,2236450,Active,750000.0,,810.0,926.0,6000.0,1.0,2.0,Crown Hill,1.0,8721 18th Ave NW,Seattle,WA,98117,1940.0,/WA/Seattle/8721-18th-Ave-NW-98117/home/99914
515,2151033,Active,989900.0,23.0,1810.0,547.0,1434.0,3.0,2.5,Crown Hill,1.5,8326 D (SB-4) 13th Ave NW,Seattle,WA,98117,2024.0,/WA/Seattle/8326-D-SB-4-13th-Ave-NW-98117/home/190734444
516,2234460,Active,779000.0,,1510.0,516.0,712.0,3.0,3.0,Ballard,1.5,6710 15th Ave NW,Seattle,WA,98117,2015.0,/WA/Seattle/6710-15th-Ave-NW-98117/home/55550953
517,2232902,Active,975950.0,85.0,1605.0,608.0,1425.0,3.0,3.5,Greenwood,1.5,9221 3rd Ave NW,Seattle,WA,98117,2024.0,/WA/Seattle/9221-3rd-Ave-NW-98117/home/190670517
518,2224089,Active,2250000.0,,3415.0,659.0,3881.0,4.0,4.0,Ballard,1.5,2312 NW 65th St,Seattle,WA,98117,2024.0,/WA/Seattle/2312-NW-65th-St-98117/home/190669688
519,2230642,Active,1200000.0,,2000.0,600.0,4040.0,4.0,2.0,Sunset Hill,2.0,8364 LOYAL Way NW,Seattle,WA,98117,1962.0,/WA/Seattle/8364-Loyal-Way-NW-98117/home/167071
520,2230753,Active,1088000.0,250.0,2780.0,391.0,1.0,5.0,3.5,Crown Hill,1.5,9510 9th Ave NW,Seattle,WA,98117,1900.0,/WA/Seattle/9510-9th-Ave-NW-98117/home/100209
521,2229609,Active,1899000.0,,3550.0,535.0,4323.0,5.0,4.5,Whittier,2.0,8347 12th Ave NW,Seattle,WA,98117,2018.0,/WA/Seattle/8347-12th-Ave-NW-98117/home/113995504
522,2226556,Active,1625000.0,,2620.0,620.0,4750.0,4.0,2.0,Sunset Hill,2.0,7520 33rd Ave NW,Seattle,WA,98117,1929.0,/WA/Seattle/7520-33rd-Ave-NW-98117/home/290570
523,2225210,Active,1150000.0,,2384.0,482.0,4690.0,4.0,2.0,Greenwood,2.0,600 NW 80th St,Seattle,WA,98117,1917.0,/WA/Seattle/600-NW-80th-St-98117/home/497942
524,2224962,Active,895000.0,,1728.0,518.0,1300.0,3.0,2.5,Crown Hill,1.5,1524 NW 87th St,Seattle,WA,98117,2016.0,/WA/Seattle/1524-NW-87th-St-98117/home/112855695
525,2220365,Active,1875000.0,,3580.0,524.0,6825.0,5.0,4.0,Seattle,2.0,9226 25th Ave NW,Seattle,WA,98117,1977.0,/WA/Seattle/9226-25th-Ave-NW-98117/home/288928
526,2218821,Active,1014950.0,,1790.0,567.0,1525.0,3.0,2.5,Ballard,1.5,2039 NW 65TH St,Seattle,WA,98117,2017.0,/WA/Seattle/2039-NW-65th-St-98117/home/113172030
527,2222368,Active,699950.0,16.0,1230.0,569.0,1878.0,3.0,1.0,Crown Hill,1.0,8715 13th Ave NW,Seattle,WA,98117,1941.0,/WA/Seattle/8715-13th-Ave-NW-98117/home/100751
528,2151041,Active,959900.0,23.0,1794.0,535.0,1062.0,3.0,2.5,Crown Hill,1.5,8326 C (SB-3) 13th Ave NW,Seattle,WA,98117,2024.0,/WA/Seattle/8326-C-SB-3-13th-Ave-NW-98117/home/190276570
529,2213859,Active,749000.0,48.0,1096.0,683.0,1161.0,2.0,2.0,Greenwood,3.0,9539 3rd Ave NW,Seattle,WA,98117,2024.0,/WA/Seattle/9539-3rd-Ave-NW-98117/home/190250235
530,2213584,Active,1449000.0,48.0,2815.0,515.0,1956.0,5.0,3.5,Greenwood,3.0,9537 3rd Ave NW,Seattle,WA,98117,2024.0,/WA/Seattle/9537-3rd-Ave-NW-98117/home/100781
531,E982BFC679D6,Active,769950.0,,1292.0,596.0,,3.0,2.0,Seattle,4.0,Plan B Plan,Seattle,WA,98117,,/WA/Seattle/Seattle/Plan-B/home/190124594
532,2206163,Active,679950.0,,1660.0,410.0,1820.0,3.0,3.0,Crown Hill,2.0,9702 8th Ave NW,Seattle,WA,98117,1984.0,/WA/Seattle/9702-8th-Ave-NW-98117/home/96914
533,2205867,Active,995000.0,,1490.0,668.0,5400.0,3.0,2.0,Crown Hill,1.5,9230 13th Ave NW,Seattle,WA,98117,1947.0,/WA/Seattle/9230-13th-Ave-NW-98117/home/96966
534,1AFE55ED4812,Active,649950.0,,1171.0,555.0,,2.0,1.0,Seattle,4.0,9013C Plan,Seattle,WA,98117,,/WA/Seattle/Seattle/9013C/home/189914759
535,2191647,Active,924900.0,24.0,1850.0,500.0,1730.0,3.0,2.0,Whittier,1.5,8035 A Mary Ave NW,Seattle,WA,98117,2024.0,/WA/Seattle/8035-Mary-Ave-NW-98117/unit-A/home/181295255
536,2130379,Active,2595000.0,58.0,3678.0,706.0,3002.0,4.0,2.5,Loyal Heights,1.5,8308 25th Ave NW #1,Seattle,WA,98117,2022.0,/WA/Seattle/8308-25th-Ave-NW-98117/unit-1/home/185238112
537,2247805,Active,899950.0,,1845.0,488.0,1237.0,3.0,2.5,Columbia City,1.5,4518 A 33rd Ave S,Seattle,WA,98118,2024.0,/WA/Seattle/4518-33rd-Ave-S-98118/home/191062931
538,2247195,Active,899950.0,,1610.0,559.0,3150.0,4.0,2.5,Hillman City,2.0,4200 S Raymond St,Seattle,WA,98118,1996.0,/WA/Seattle/4200-S-Raymond-St-98118/home/173064
539,2247348,Active,1299950.0,,2490.0,522.0,5000.0,4.0,3.0,Seward Park,2.0,5139 S Mead St,Seattle,WA,98118,1908.0,/WA/Seattle/5139-S-Mead-St-98118/home/492034
540,2248311,Active,1300000.0,,2510.0,518.0,4106.0,4.0,3.5,Columbia City,2.0,4030 Letitia Ave S,Seattle,WA,98118,2024.0,/WA/Seattle/4030-Letitia-Ave-S-98118/home/22429625
541,2247848,Active,599950.0,,880.0,682.0,5450.0,3.0,1.0,Rainier Valley,1.0,7418 45th Ave S,Seattle,WA,98118,1971.0,/WA/Seattle/7418-45th-Ave-S-98118/home/175080
542,2247070,Active,799950.0,,2230.0,359.0,6050.0,4.0,3.0,Columbia City,1.5,5050 35th Ave S,Seattle,WA,98118,1995.0,/WA/Seattle/5050-35th-Ave-S-98118/home/172525
543,2246905,Active,1175000.0,,2946.0,399.0,7200.0,5.0,2.0,Seward Park,1.0,4621 48th Ave S,Seattle,WA,98118,1950.0,/WA/Seattle/4621-48th-Ave-S-98118/home/491975
544,2244494,Active,780000.0,,1470.0,531.0,958.0,3.0,3.0,Brighton,1.5,7015 42nd Ave S,Seattle,WA,98118,2019.0,/WA/Seattle/7015-42nd-Ave-S-98118/home/169043438
545,2245895,Active,712500.0,,1742.0,409.0,6138.0,5.0,2.5,Rainier Beach,1.5,9835 57th Ave S,Seattle,WA,98118,1950.0,/WA/Seattle/9835-57th-Ave-S-98118/home/176773
546,2245410,Active,1350000.0,,2460.0,549.0,14555.0,3.0,3.5,Rainier Beach,2.0,4519 S Henderson St,Seattle,WA,98118,1917.0,/WA/Seattle/4519-S-Henderson-St-98118/home/176808
547,2243013,Active,899999.0,,1760.0,511.0,3028.0,4.0,2.5,Columbia City,2.0,3932 S Lucile St,Seattle,WA,98118,2005.0,/WA/Seattle/3932-S-Lucile-St-98118/home/2079685
548,2244653,Active,2099900.0,,5400.0,389.0,4725.0,11.0,7.0,Rainier Beach,3.0,9265 57th Ave S,Seattle,WA,98118,1923.0,/WA/Seattle/9265-57th-Ave-S-98118/home/2087994
549,2245025,Active,575000.0,138.0,950.0,605.0,1181.0,2.0,2.5,Brighton,2.0,7637 46th Ave S Unit A,Seattle,WA,98118,2023.0,/WA/Seattle/7637-46th-Ave-S-98118/unit-A/home/184671450
550,2243326,Active,799000.0,,1810.0,441.0,1296.0,3.0,2.5,Columbia City,1.5,4212 37th Ave S,Seattle,WA,98118,2019.0,/WA/Seattle/4212-37th-Ave-S-98118/home/169867852
551,2243373,Active,725000.0,622.0,1809.0,401.0,31850.0,3.0,2.5,Holly Park,1.5,3713 S Holly Park Dr #4,Seattle,WA,98118,2006.0,/WA/Seattle/3713-S-Holly-Park-Dr-98118/unit-4/home/92215820
552,2243764,Active,525000.0,,700.0,750.0,3500.0,2.0,1.0,Brighton,1.0,3827 S Morgan St,Seattle,WA,98118,1904.0,/WA/Seattle/3827-S-Morgan-St-98118/home/172787
553,2244030,Active,844000.0,,2040.0,414.0,3769.0,5.0,3.0,Upper Rainier Beach,1.5,9603 55 Ave S,Seattle,WA,98118,2001.0,/WA/Seattle/9603-55th-Ave-S-98118/home/176190
554,2243566,Active,692000.0,34.0,1046.0,662.0,3030.0,2.0,2.0,Lakewood,2.0,4421 B 49th Ave S Unit B,Seattle,WA,98118,2023.0,/WA/Seattle/4421-49th-Ave-S-98118/unit-B/home/185403825
555,2220718,Active,630000.0,450.0,1570.0,401.0,2170.0,3.0,2.5,Holly Park,1.5,6720 34th Pl S,Seattle,WA,98118,2003.0,/WA/Seattle/6720-34th-Pl-S-98118/home/479304
556,2240873,Active,575500.0,,1340.0,429.0,2651.0,3.0,2.5,Rainier Beach,1.5,8341 Wabash Ave S Unit A,Seattle,WA,98118,2005.0,/WA/Seattle/8341-Wabash-Ave-S-98118/unit-A/home/2067929
557,2242239,Active,750000.0,,2240.0,335.0,5100.0,3.0,2.0,Seattle,2.0,4040 38th Ave S,Seattle,WA,98118,1905.0,/WA/Seattle/4040-38th-Ave-S-98118/home/171338
